domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes,bleu__chatgpt,bleu__gemini,bleu__google_translate,bleu__microsoft_translate,chrf__chatgpt,chrf__gemini,chrf__google_translate,chrf__microsoft_translate,meteor__chatgpt,meteor__gemini,meteor__google_translate,meteor__microsoft_translate,len_ratio__chatgpt,len_ratio__gemini,len_ratio__google_translate,len_ratio__microsoft_translate,edit_dist__chatgpt,edit_dist__gemini,edit_dist__google_translate,edit_dist__microsoft_translate,exact_match__chatgpt,exact_match__gemini,exact_match__google_translate,exact_match__microsoft_translate,ter__chatgpt,ter__gemini,ter__google_translate,ter__microsoft_translate,bertscore_f1__chatgpt,bertscore_f1__gemini,bertscore_f1__google_translate,bertscore_f1__microsoft_translate,comet__chatgpt,comet__gemini,comet__google_translate,comet__microsoft_translate,bleurt__chatgpt,bleurt__gemini,bleurt__google_translate,bleurt__microsoft_translate
legal,en->fj,obligation,constitution|65(3)(b),constitution - eng.txt,"except if corrupt practice is alleged, must be brought within days of the declarations of the poll.","vakavo ke vakasamataki ni oka kina na cakacaka vakabutobuto, na kudru me na kau cake ena loma ni na siga mai na kena kacivaki na macala ni veidigidigi.","kevea ni saumi ni caka, e dodonu me kauti mai ena siga ni ivakarau ni votu.","Vakavo kevaka e beitaki na ivalavala ca, e dodonu me tekivutaki e loma ni [numera] na siga ni kena kacivaki na revurevu ni veidigidigi.","vakavo ga kevaka e beitaki na ivalavala vakailawaki, e dodonu me kau mai ena loma ni vica na siga ni oti na veivakadeitaki ni veidigidigi.","vakavo ga kevaka e beitaki ni caka ca, e dodonu me kau mai ena loma ni vica na siga mai na gauna e kacivaki kina na veidigidigi.",,0.00945111377071527,0.060145156903781576,0.0581240981036916,0.15333237746691933,0.1797199591018686,0.4368850017955269,0.40974709844624685,0.46120284000707545,0.13059701492537315,0.36381956950518823,0.34627569439328076,0.43162086818000794,0.5714285714285714,0.8571428571428571,0.8928571428571429,0.9642857142857143,96.0,70.0,68.0,66.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,obligation,constitution|124(4),constitution - eng.txt,the commission shall provide regular updates and advice to parliament on any matter relating to its functions and responsibilities.,na matabose me na solia wasoma na itukutuku kei na ivakasala vua na palimedi me baleta na nona itavi kei na kena qaravi.,na komisi o te kerei e solia tiko na i okai kei na veika e baleta na nona cakacaka kei na nona itavi ki na paramente.,Na komiti ena vakarautaka na veivakavoui tudei kei na veivakasalataki ki na Palimedi ena veika kecega e baleta na nona itavi kei na nona iusana.,na komisi ena dau vakarautaka na itukutuku vou kei na ivakasala ki na palimedi ena dua na ka e baleta na nona cakacaka kei na nona itavi.,Na Komisina me na vakarautaka na veivakadodonutaki kei na ivakasala ki na Palimedi ena veika cava ga e semati ki na nona itavi kei na itavi.,,0.07604702045223338,0.24004335671708577,0.09615094003919297,0.22354445094404488,0.38339247136386484,0.48715879580406923,0.5679108563225312,0.4751095819791207,0.4063841201716738,0.46590636973180066,0.47692307692307695,0.5210431812209861,1.1304347826086956,1.0869565217391304,1.173913043478261,1.1304347826086956,64.0,65.0,54.0,65.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,obligation,constitution|70(8)(b),constitution - eng.txt,"the qualification requirements for appointment and the process to be followed for appointment, which must be an open, transparent and competitive selection process based on merit; ----------------------- page -----------------------","ivakatagedegede ni vuli e gadrevi kei na ivakarau me vakamuri me baleta na veivakacakacakataki, ka dodonu me dola raraba, vakarawarawataki, valataki vakasavasava, ia na veidigitaki me yavutaki ena rawaka;","na i tutuki ni vakacotona me baleta na vanua ni kena vakavakarau kei na cakacaka me baleta na vakacotona, e dodonu me dua na nodra toso vakamataka levu, e yoqona ka kilai levu ka tatouvanua ni rawaka, e da ni vakayacori ena veika e cavuti ena vakadidike;","na i vakatagedegede ni veidigidigi ni veivakadeitaki kei na i walewale me muri me baleta na veivakadeitaki, ka dodonu me dua na i walewale ni veidigidigi e dolavi, e matata, ka veisisivi ka yavutaki ena i tagedege ni rawaka;","na veivakadonui e gadrevi me baleta na veilesi kei na iwalewale me muri me baleta na veilesi, ka dodonu me dua na iwalewale ni digidigi e dolavi, matata ka veisisivi ka yavutaki ena kena rawati; draunipepa","na veika e gadrevi me baleta na veilesi kei na iwalewale me muri me baleta na veilesi, ka dodonu me dua na iwalewale ni digidigi e tadola tu, matata ka veisisivi e yavutaki ena merit; ----------------------- tabana -----------------------",,0.033819469181511776,0.054951559138660615,0.06309154375596,0.06309154375596,0.3995726106203749,0.5055715966846703,0.43742946352026796,0.37651343553666516,0.31142327060694414,0.372,0.39424189814814814,0.39424189814814814,1.6206896551724137,1.3448275862068966,1.2413793103448276,1.2413793103448276,151.0,112.0,121.0,158.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,obligation,constitution|109(2),constitution - eng.txt,"the commission shall consist of a chairperson and other members appointed by the president, on the advice of the judicial services commission following consultation by it with the attorney-general.","na matabose me lewena e dua na jemeni, kei na tale na lewena e digitaka na peresitedi ena ivakasala ni matabose veiqaravi ni mataveilewai ni oti na veitalanoa kei na vunilawa.","na komisi e na rauta mai e dua na tosoto kei na kedra veitukituki e vakatulewataki mai na presideniti, me vaka na veika e vakaraitaki mai na komisi ni veika vakavanua ni veivakatorocaketaki ni sa vakayacori na veitarogi ni nona al donehupena.","Na bose ena okati kina e dua na i liuliu kei ira na lewena tale eso, era na lesi mai vua na Peresitedi, ena vakatulewa ni Komiti ni Veiqaravi Vakaloqa ni Vunau ni oti na nona veivosaki kei na Kovana ni Lako Yaroi.","na komisi ena lewena e dua na jeameni kei na so tale na lewenilotu e lesia na peresitedi, ena ivakasala ni komisi ni veiqaravi vakalawa ni oti na nona veitalanoa kei na loya levu.","Na Komisina me lewena e dua na jeameni kei ira tale eso na lewena e lesi mai vua na peresitedi, ena ivakasala ni Komisina ni Veiqaravi ni Veilewai ni oti na nona veitalanoa kei na Loya Raraba.",,0.03597606772128558,0.06344828838636386,0.27406052699068095,0.3007034797694709,0.32539786274621524,0.4416880287570771,0.5736483682166531,0.6200062697740361,0.27732779508480443,0.49010093167701857,0.694631500751916,0.7229309511251757,1.3548387096774193,1.3870967741935485,1.096774193548387,1.1935483870967742,143.0,101.0,59.0,54.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,obligation,constitution|164(2),constitution - eng.txt,the provision of this section shall be without prejudice to any power conferred by or under this constitution to make provision for the abolition of offices or for the removal from office of persons holding or acting in any office. ----------------------- page -----------------------,na tikina qo e sega ni oka kina na kaukauwa e soli ena yavunivakavulewa qo me vakarautaka na lawa me bokoca e dua na valenivolavola se me vakaceguya e dua na vakailesilesi taura tiko se taura vakatawa e dua na itutu.,na veika ni na iwalewale qo e na sega ni rauti na caka ni dua na boki e vakarautaki mai se e na iVakadinadina oqo me vakarautaka na vo ni iwalewale se me qai caci mai na iwalewale e tiko.,Na ivakarau ni wase ni vunau oqo ena sega ni vakaleqa na kaukauwa cava ga e soli mai na vunau oqo se ena ruku ni vunau oqo me vakarautaki kina na kena bokoci ni iqai se na kena vakatani mai na iqai o ira na tamata era taura se qarava tiko e dua na iqai.,na veivakadonui ni wase oqo ena sega ni vakaleqa e dua na kaukauwa e soli mai se ena ruku ni lawatu oqo me vakarautaka na kena bokoci na itutu se na nodra kau tani mai na itutu o ira era taura se veiqaravi tiko ena dua na itutu. draunipepa,Na veika e virikotori ena wase oqo me kakua ni vakaleqai kina e dua na kaukauwa e soli ena Yavu ni Vakavulewa oqo me vakarautaka na kena bokoci na itutu se na kena vagalalataki mai na nodra itutu o ira era taura tu se veiqaravi tiko ena dua na itutu. ----------------------- tabana -----------------------,,0.04716941278335432,0.03479656675494854,0.1212760154086648,0.14803136625607138,0.3310371819011843,0.4318403408425351,0.44063059535738475,0.498397729345734,0.24449877750611246,0.32685731132075474,0.35680038752026577,0.3800223214285714,0.975609756097561,1.3414634146341464,1.1951219512195121,1.2439024390243902,134.0,139.0,130.0,169.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,obligation,constitution|155(2),constitution - eng.txt,"notwithstanding anything contained in this constitution, the limitation of liability for prescribed political events decree shall, in its entirety, continue in existence and shall not be reviewed, amended, altered, repealed or revoked by parliament. further immunity","veitalia na veika e vakarautaki ena yavunivakavulewa qo, na dikiri ni yalani ni veika e lavaki me qaravi kina na veika vakapolitiki , ena vakabau taucoko ka na tomani tiko ga, ka na sega ni rawa ni raicalesu, veisautaka, vukica, vakadaroya se bokoca na palimedi. veivagalalataki tale e so","io 'na ga na veika e okati kina na konititusi oqo, na ngalala ni ijustis e veisautaki me baleta na iotioti ni veika e taura tiko, ena tauyavu mai na vula taucoko, ka na sega ni vakadewataki, veisau, veitalanoa, taro se davo tiko mai na parament. na iwalewale ni veivakacegui tu qai galu.","Se mani cava ga e tukuni ena yavu ni lawa oqo, na i vakaro ni vakalailaitaki ni itavi ena vuku ni veika vakapolitiki e sa lesi oti, ena tomani tiko ga na kena i tutu vakatulewa taucoko ka ena sega ni raici tale, vakadodonutaki, veisautaki, bokoci se kauta laivi mai na palimedi. Ena tiko tale ga na galala ni veivakatotogi.","veitalia e dua na ka e tiko ena lawatu oqo, na lawa ni vakaiyalayala ni itavi me baleta na veika vakapolitiki e virikotori ena, ena kena taucoko, tomani tikoga ka na sega ni dikevi tale, veisautaki, veisautaki, bokoci se bokoci mai na palimedi. itataqomaki tale","Veitalia e dua na ka e tiko ena Yavu ni Vakavulewa oqo, na yalani ni itavi me baleta na veika vakapolitiki sa virikotori tu e dodonu me na tomani tikoga ka na sega ni railesuvi, veisautaki, veisautaki, bokoci se bokoci mai na palimedi. ikuri ni veitaqomaki",,0.11133996756497443,0.034247584129399974,0.10006052189615466,0.10756993575848424,0.41956755828707454,0.5286571887634676,0.4792862284658301,0.5086635035930266,0.277079753722795,0.28956690795641415,0.37996352945554673,0.4536901785051125,1.1041666666666667,1.25,0.9375,0.9583333333333334,172.0,182.0,133.0,123.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,obligation,constitution|65(8),constitution - eng.txt,the court of disputed returns must make a determination on any petition or proceeding within days of the date when the petition or proceeding is brought before it.,na mataveilewai ni kudru ni veidigidigi e dodonu me na vakatulewataka na kudru se na veilewai kece e kau cake mai ena loma ni na siga mai na siga e ciqoma kina na kudru se na veilewai qo.,na porcelu ni lewa e dodonu me raica na veika kece e baleti ira na yacadra se na itavi e vakaturaga ena siga ni gauna e kauti mai kina na petition se na itavi.,Na Mataveilewai ni Veisisivi ni Veitokonaki e dodonu me na vakatulewa ena dua ga na kerekere se veilewai e loma ni [n] na siga mai na siga e kau mai kina na kerekere se veilewai ki matana.,na mataveilewai ni veivakasukai e veiletitaki e dodonu me vakatulewataka e dua na kerekere se veilewai ena loma ni vica na siga mai na siga e kau mai kina na kerekere se veilewai e matana.,Na Mataveilewai ni Veileti ni Lesu Mai e dodonu me vakatulewataka e dua na kerekere se cakacaka ena loma ni siga mai na tikinisiga e kau mai kina na kerekere se cakacaka.,,0.05094196707142928,0.2731277340533954,0.251626303425043,0.08423818681124369,0.3228734273624358,0.5556524139260582,0.5576775538615337,0.48400669459775597,0.36858377659574465,0.5197056726422504,0.4807496115392463,0.46758590014455687,0.8947368421052632,0.9736842105263158,0.9210526315789473,0.8421052631578947,114.0,73.0,73.0,74.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,obligation,constitution|124(5),constitution - eng.txt,"in the performance of its functions or the exercise of its authority and powers, the commission shall be independent and shall not be subject to the direction or control of any person or authority, except by a court of law or as otherwise prescribed by written law. ----------------------- page -----------------------","ena vakayagataki ni kaukauwa ena tikina qo, na matabose ena sega ni vakarogoca na vakatulewa ni dua tale na tamata, se matabose, se tabacakacaka, vakavo ke vakarota na mataveilewai se virikotori ena yavunivakavulewa qo se na lawa tabaki.","i na veiqaravi ni nona itavi se na veika e se sega ni a yaco, na komiti e na vakarau me raici kedra with and e na sega ni a yaco ki na tuvanakivuli se veituberi ni dua na tamata se veivakauqeti, ke sega ni dua na kooti se na kena ni ivakarau e vakaivola.","Ena vakayacori ni nona itavi se ena vakayagataki ni nona dodonu kei na kaukauwa, na komiti ena galala ka ena sega ni qali kina nodra veidusimaki se vakatulewa e dua na tamata se matanitu, vakavo ga mai na mataveilewai se me vaka e vakatakilai ena lawa volai.","ena kena vakayacori na nona cakacaka se na kena vakayagataki na nona lewa kei na kaukauwa, na komisi ena tu vakataki koya ka na sega ni vakarurugi ena veidusimaki se lewa ni dua na tamata se lewa, vakavo ga ena mataveilewai ni lawa se me vaka e virikotori ena lawa volai. tabana e","Ena kena vakayacori na nona itavi se na kena vakayagataki na nona lewa kei na kaukauwa, na Komisina e dodonu me tu vakataki koya ka sega ni vakarorogo ki na veidusimaki se lewa ni dua na tamata se vakaitutu, vakavo ga mai na mataveilewai vakalawa se me vaka e virikotori ena lawa volai. ----------------------- tabana -----------------------",,0.031442247438515224,0.06508187929008431,0.03822240116566976,0.03774152052017036,0.3310881995365143,0.4990943028097577,0.5496309795901801,0.5051774436732417,0.29493663413098237,0.3793558983147672,0.35293164556962037,0.3766226312713916,1.4473684210526316,1.236842105263158,1.394736842105263,1.4210526315789473,173.0,155.0,169.0,211.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|37,constitution - eng.txt,right to social security schemes,dodonu ni tamata yadua me vakarautaki vua na veivuke raraba,dodonu ki na veivuke ni bulia ni bulavati,Dodonu ni ituvatuva ni veitaqomaki vakaitikotiko,dodonu ki na veiqaravi ni veitaqomaki vakailavo .,Dodonu ki na ituvatuva ni veitaqomaki ni bula raraba,,0.05440189863686198,0.04432535465175531,0.028319415510892395,0.03034691922392704,0.284029988946931,0.27475926215040886,0.27511674480672155,0.2971806413733976,0.32206632653061223,0.10416666666666666,0.15463917525773196,0.20202020202020204,0.8,0.6,0.7,0.9,37.0,34.0,37.0,29.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|9,constitution - eng.txt,right to personal liberty,dodonu ni galala ni tamata,nai ni veivakatekita ni tuitui ni bula,Dodonu ni galala vakai-taki-koya,dodonu ni galala vakatamata,dodonu ki na galala ni tamata yadua,,0.039281465090051315,0.3096787331587729,0.3096787331587729,0.17567205239427922,0.17861697386661052,0.5903161153569731,0.7444796018242842,0.7233580703959533,0.19230769230769232,0.3061224489795918,0.3061224489795918,0.7211538461538461,1.4,0.8,0.8,1.4,27.0,11.0,4.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|90(7),constitution - eng.txt,"if in any proceedings in a magistrates court or a subordinate court, a question arises as to the interpretation of this constitution, the magistrates court or a subordinate court may decide the matter, and its decision may be appealed as of right to the high court. magistrates court .—() the magistrates court consists of—","kevaka e vure cake mai na vakatataro me baleta na vakamacalataki ni e ra se mataveilewai lalai tale e so me vakatulewa kina, ia sa tiko na dodonu ena mataveilewai e cake me rogoca kevaka e dua na ilawalawa ena kisi e sega ni duavata kei na vakatulewa ena mataveilewai e ra se mataveilewai lalai tale e so. mataveilewai e ra .—() na mataveilewai e ra e lewena na—","kevaka e dua na veika e vakarautaki e dua na mataqali kooti ni matai se dua na kooti levu, e yaco na taro me baleta na iwasewase ni veika e tutu mai kei na ivakarau ni veika oqo, e rawa ni kura na kooti ni matai se dua na kooti levu me vakaraitaka na ka, ka rawa ni laurai na ivakarau ni nona vakadinadinataki me baleta na kooti levu. kooti ni matai .—() na kooti ni matai e cakava mai.","Kevaka e na dua na veilewai e na Mataveilewai Lelevu se na Mataveilewai Lailai, e tubu mai kina e dua na taro me baleta na kena vakamacalataki na Vakatatuvatuva ni Matanitu qo, na Mataveilewai Lelevu se na Mataveilewai Lailai e rawa ni lewa na tikina oqori, ka na kena lewa e rawa ni kerekere tale me vaka na kena dodonu ki na Mataveilewai Cecere. Mataveilewai Lelevu. —() Na Mataveilewai Lelevu e okati kina o ira na—","kevaka ena dua na veilewai ena mataveilewai ni turaganilewa se mataveilewai lailai, e basika e dua na taro me baleta na vakadewataki ni lawatu oqo, e rawa ni vakatulewataka na mataveilewai ni turaganilewa se dua na mataveilewai lailai na ka oqo, ka rawa ni kerei na kena vakatulewa me vaka e dodonu ki na mataveilewai levu. mataveilewai ni turaganilewa .—() na mataveilewai ni turaganilewa e tiko kina na—","Kevaka e dua na veilewai ena dua na mataveilewai ni turaganilewa se mataveilewai e ra, e basika kina e dua na taro me baleta na vakadewataki ni Yavu ni Vakavulewa oqo, e rawa ni vakatulewataka na mataveilewai ni turaganilewa se mataveilewai e ra, ka na rawa ni kerei na kena lewa ena dodonu ki na Mataveilewai e Cake. Magistrates Court .—() Na Magistrates Court e lewena na—",,0.06002123958336303,0.034389665839642376,0.03921935702997671,0.154117192514767,0.3526883436052596,0.5723902580634572,0.5766082909047365,0.5799291078661304,0.2090166040127078,0.28860246898656716,0.284563400777084,0.3445136385156052,1.161764705882353,1.1029411764705883,0.9852941176470589,0.9705882352941176,244.0,243.0,223.0,222.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|150,constitution - eng.txt,a written law shall make provision for the exercise by a member of the public of the right to access official information and documents held by the government and its agencies. ----------------------- page ----------------------- auditor-general .—() the office of the auditor-general established under the state services decree continues in existence.,"na lawa tabaki e dodonu me vakamatatataka na nodra dodonu na lewenivanua mera kila, taura na itukutuku kei na ivola ni itukutuku e tiko ena veivalenivolavola vakamatanitu kei na kena veitabana. daunifika levu .—() na valenivolavola ni daunifika levu e tauyavutaki ena dikiri ni veiqaravi vakamatanitu , me na tomani tiko ga.",e dua na lawa e rawa ni vakarautaki tiko na kena bulia e dua na yaca ni tamata ni tawale me baleta na nodra veisiko ki na i tuvatuva kei na ivola e tu e na matanitu kei na nona i tovo ni veika. ----------------------- page ----------------------- na dauvakadidike. —() na bure ni dauvakadidike e vakatulewataki ena vuku ni ivolanikau ni matanitu e tu ga tiko.,"E dua na lawa volai ena vakarautaka na kena iyaragi me baleta na kena vakayagataki mai vei ira na lewenivanua na dodonu me ra basika ki na itukutuku kei na ivola vakalesoni e tauri tu ena matanitu kei na kena veitabana.
----------------------- page -----------------------
Dau ni Vakatulewa Levu .—() Na valenivolavola ni Dau ni Vakatulewa Levu e tauyavutaki ena ruku ni Dekere ni Veiqaravi ni Matanitu sa tomana tikoga na kena ituvaki.",e dua na lawa volai ena vakarautaka na kena vakayagataki e dua na lewenivanua na dodonu me rawata na itukutuku vakamatanitu kei na ivola e taukena na matanitu kei na kena veitabana. ----------------------- tabana -------------------- dauvakadidike levu .—() na valenivolavola ni dauvakadidike levu ka tauyavutaki ena ruku ni lawa ni veiqaravi ni matanitu e se tomani tikoga.,E dua na lawa volai me vakarautaka na nona vakayagataka e dua na lewenivanua na dodonu me raica na itukutuku vakadonui kei na ivola e taura tu na matanitu kei na kena veitabana. ----------------------- tabana ----------------------- Daudikevi Fika Raraba .—() Na valenivolavola ni Daudikevi Fika Raraba e tauyavutaki ena ruku ni State Services Decree e se bula tikoga.,,0.03200512175383545,0.18533552301485146,0.1672575858304706,0.12211216505053811,0.412720779183772,0.6109950247323078,0.6071088799821678,0.5292583445049279,0.2975906432748538,0.4865125240847784,0.43258158788461826,0.40080066680137405,1.26,1.38,1.08,1.1,241.0,227.0,183.0,206.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|22,constitution - eng.txt,"—() every person has the right to freedom of religion, conscience and belief. ----------------------- page -----------------------","galala ni sokalou, rai vakayalo kei na vakabauta","—() na veika e dua na tamata e dau rawa na nodra kilai ni veika e dodonu, na vakavinavinaka kei na nuitaka. ----------------------- page -----------------------","Na tamata kecega e tu vua na dodonu ni galala ni nona lotu, ni nona vakasama kei na nona vakabauta.","—() na tamata yadua e tu vua na dodonu ni galala ni lotu, lewaeloma kei na vakabauta. tabana e","—() na tamata yadua e tiko na dodonu ki na galala ni lotu, vakasama kei na vakabauta. ----------------------- tabana -----------------------",,0.020331710659744474,0.030452555559828284,0.06722636787666482,0.07158561577277536,0.20623653572408712,0.4323790323131911,0.4483551876902468,0.39306678515432975,0.2718676122931442,0.4043478260869566,0.5377777777777778,0.5438202247191012,2.75,2.5,2.25,2.125,128.0,59.0,62.0,105.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|36,constitution - eng.txt,right to adequate food and water,dodonu ni vakarautaki vakamatau ni kakana kei na wainigunu,bula totoka ki na kaka ni draki kei na wai,Dodonu ni rawata na kakana rauta kei na wai,dodonu me rauta na kakana kei na wai .,dodonu ki na kakana kei na wai e veirauti,,0.04939382737115371,0.07583235673413397,0.13036420666577953,0.12753431387594827,0.2944740893814333,0.476993044614488,0.4166741569401056,0.4139637956503938,0.2808302808302808,0.41333333333333333,0.4213483146067415,0.41666666666666663,1.1111111111111112,1.0,0.8888888888888888,1.0,33.0,25.0,25.0,32.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|8,constitution - eng.txt,"every person has the right to life, and a person must not be arbitrarily deprived of life. right to personal liberty .—() a person must not be deprived of personal liberty except—","na tamata yadua e tu vua na dodonu me bula, ka me kua ni kautani vakaveitalia na nona bula. dodonu ni galala ni tamata .—() e sega ni dodonu me vakuwai e dua mai na nona galala, vakavo—","na veika kece e tu vua na kena ilavo, a sa na sega ni rawati e dua na veika e avatarai na kena ilavo. na ilavo me rawa ni vakaraitaki. —() e sega ni rawa ni tawali e dua na veika mai na kena ilavo na veika me baleta.","Na tamata kecega e tiko vua na dodonu ni bula, ka sega ni dodonu me kau tani vakailoa na nona bula. Dodonu ni galala ni tamata vakaikoya. — E sega ni dodonu me kau tani na galala ni tamata vakaikoya, vakavo ga kevaka—","na tamata yadua e tu vua na dodonu ni bula, ka sega ni dodonu me vakatabui vakatawadodonu vua e dua na tamata. dodonu ni galala vakatamata .—() e sega ni dodonu me vakatabui vua e dua na tamata na nona galala vakatamata vakavo ga—","na tamata yadua e tiko na dodonu ni bula, ka me kakua ni vakuwai vakatawadodonu na nona bula e dua na tamata. dodonu ki na galala ni tamata yadua .—() me kakua ni vakuwai e dua na tamata mai na nona galala vakavo ga—",,0.09485180281084839,0.3226698641941493,0.34131070395181223,0.25891801709927076,0.33505985890780327,0.6309818830421748,0.6364681457117695,0.6380608412000104,0.33573928258967634,0.4833136094674557,0.6029106686568674,0.6790611480759986,1.2972972972972974,1.135135135135135,1.162162162162162,1.162162162162162,121.0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|8(2)(f),constitution - eng.txt,"for the purpose of regulating essential services and industries, in the overall interests of the fijian economy and the citizens of fiji. employment relations .—() every person has the right to fair employment practices, including humane treatment and proper working conditions.","vakaituvatuvataki na cicivaki ni tabana ni veiqaravi e gadrevi kei na cicivaki ni veimataqali matacakacaka e gadrevi, ena vuku ni taraicake ni bula vakailavo e viti kei na lewei viti. veimaliwai vakacakacaka .—() na tamata taucoko e tiko vei ira na dodonu mera qaravi vakatautauvata ena gauna ni cakacaka, okati kina na nodra qaravi vinaka kei na tuvaki vinaka ni valenicakacaka. ----------------------- page -----------------------","me kena i naba ni veivakadonui ni lasutaki lelevu kei na veimataqali, ena i lavo ni veika e gadrevi ena i vakaro ni lewenivanua oqo. i veitikina ni cakacaka.—() na tamata yadua e tiko na noda i tavi me raici vinaka na nodra cakacaka, me vakaraitaka na veivakaturi kei na i tisi ni cakacaka vinaka.","Me vakatulewataki kina na veiqaravi bibi kei na tabana ni cakacaka, ena kena vinaka raraba ni i-lavo ni Viti kei na lewenivanua e Viti. Veiwekani ni cakacaka. —() Na tamata kecega e nona dodonu na i-vakarau ni cakacaka dodonu, oka kina na veidokai vakatamata kei na i-tuvaki ni cakacaka dodonu.","me baleta na kena vakalawataki na veiqaravi bibi kei na veitabacakacaka, ena veika raraba ni bula vakailavo e Viti kei ira na lewenivanua e Viti. veimaliwai vakacakacaka .—() e dodonu ni tamata yadua me dodonu na ivalavala ni cakacaka, oka kina na veiqaravi vakatamata kei na ituvaki dodonu ni cakacaka.","me baleta na inaki ni kena vakatulewataki na veiqaravi kei na cakacaka bibi, ena vuku ni bula vakailavo ni Viti kei ira na lewenivanua e Viti. veiwekani vakacakacaka .—() Na tamata yadua e tiko na dodonu ki na ivakarau dodonu ni veivakacakacakataki, oka kina na veiqaravi vakatamata kei na ivakarau dodonu ni cakacaka.",,0.03579969595829276,0.036933379720828274,0.14130819725447089,0.05725221562217092,0.40384894017931094,0.41758892080250837,0.46113548106164126,0.4698528627521755,0.26117794584427284,0.3694607023411372,0.3732441471571906,0.38053989102449787,0.9016393442622951,0.8032786885245902,0.8032786885245902,0.8524590163934426,266.0,247.0,229.0,232.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|34,constitution - eng.txt,right to reasonable access to transportation,dodonu ni tamata yadua me vakayagataka na veimataqali sala ni veitosoyaki,dodomo ki na veitarogi vinaka ki na transport,Na dodonu me rawa ni yacovi e veiganiti na vakatasoso.,dodonu me rawati vakavinaka na veivakau,Dodonu ni curu vakamatau ki na veilakoyaki,,0.019090277826420414,0.027007097700389556,0.023350308364304222,0.04365582670262632,0.18360722631812157,0.23937436250619884,0.24216124562353902,0.2792420219711725,0.04672897196261682,0.1834862385321101,0.14285714285714285,0.14150943396226415,0.7272727272727273,0.9090909090909091,0.5454545454545454,0.6363636363636364,51.0,47.0,45.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
legal,en->fj,right,constitution|8(3),constitution - eng.txt,"every citizen, and every other person lawfully in fiji, has the right to move freely throughout fiji and the right to leave fiji.","kevaka e sega ni tokona na peresitedi na lawa vakaturi ena loma ni gauna yalataki me vaka e virikotori ena wasetiki (), na lawa vakaturi sa na vakabau ena gauna e cava kina na gauna yalataki ena wasetiki (). taurivaki ni lawa .—() ena loma ni na siga ni oti na kena tokoni e dua na lawa vakaturi, na vunilawa me tabaka na lawa vakaturi ena itukutuku tabaki vakamatanitu me lawa ni palimedi.","na tamata ki na vanua kece, kei na tamata duidui tale eso e tiko tiko i Viti ena ai tuvatuva, e tiko vua na i tokani me yalataki vata kina e Viti kei na i tokani me biu i Viti.","Na lewenivanua kece, kei na tamata tale eso era tiko vakalawa e Viti, e tiko na nodra dodonu mera veitosoyaki galala e Viti taucoko, kei na dodonu talega mera biuta na vanua o Viti.","na lewenivanua kece, kei na tamata kece tale eso e tiko vakalawa e Viti, e dodonu me veitosoyaki vakagalala e Viti taucoko kei na dodonu me biuti Viti.","Na lewenivanua yadua, kei ira kece tale na tamata e tiko vakalawa e Viti, e tu vua na dodonu me ra veitosoyaki galala e Viti kei na dodonu me biuti Viti.",,0.0041446465164629,0.003193781113450203,0.002595733586091349,0.003048735714294755,0.1881521007224495,0.16770927063076976,0.150891202980242,0.1455451180894974,0.09701492537313432,0.060240963855421686,0.06838905775075987,0.075642965204236,0.5714285714285714,0.4857142857142857,0.4,0.44285714285714284,272.0,278.0,292.0,289.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
