direction,domain,system,bleu,chrf,ter,comet,fluency,adequacy
en->fj,conversational,gemini,0.2171185208108768,1.0,0.4,0.8461653590202332,5.0,5.0
en->fj,conversational,gemini,0.0803428418944651,0.4601881778352367,1.0,0.8306126594543457,4.0,3.0
en->fj,conversational,gemini,0.1464380316858215,0.3648773458019209,0.6,0.8025996088981628,3.0,2.0
en->fj,conversational,gemini,0.0470104082139191,0.5275324657106688,0.8181818181818182,0.7379931807518005,4.0,3.0
en->fj,conversational,gemini,0.2171185208108768,1.0,0.4,0.8446652293205261,5.0,5.0
en->fj,conversational,gemini,0.3816330911371337,0.6452546283996923,0.5,0.7220099568367004,5.0,5.0
en->fj,conversational,gemini,0.0510607476379019,0.4209968354643879,0.7272727272727273,0.5887293815612793,4.0,3.0
en->fj,conversational,gemini,0.0955442792204366,0.4469050645324431,1.0,0.7831658124923706,4.0,3.0
en->fj,conversational,gemini,0.3976353643835253,0.8722832118323053,0.25,0.851321280002594,5.0,5.0
en->fj,conversational,gemini,0.3976353643835253,0.8951894699574924,0.25,0.8157301545143127,4.0,5.0
en->fj,conversational,gemini,0.0856368346642575,0.569156705117981,0.5,0.6944299340248108,4.0,3.0
en->fj,conversational,gemini,0.2659147948472494,0.6557071045149675,0.6,0.7277987599372864,4.0,3.0
en->fj,conversational,gemini,0.0957846440861982,0.5077829898485966,0.8888888888888888,0.7531422972679138,5.0,5.0
en->fj,conversational,gemini,0.1030522426708078,0.4231248432483409,0.6666666666666665,0.5372416973114014,3.0,2.0
en->fj,conversational,gemini,0.7725505949016372,0.9069682712772168,0.2,0.7881836295127869,5.0,4.0
en->fj,conversational,gemini,0.086334002137045,0.3978833949094204,1.666666666666667,0.6238808631896973,3.0,2.0
en->fj,conversational,gemini,0.0930257737569723,0.47509188835204,0.6666666666666665,0.7093992233276367,4.0,4.0
en->fj,conversational,gemini,0.0493938273711537,0.3130496765741652,1.0,0.5098893046379089,3.0,2.0
fj->en,conversational,gemini,0.0955442792204366,0.3602351895638253,0.8333333333333335,0.7898861169815063,4.0,3.0
fj->en,conversational,gemini,0.0115027836199,0.1453775752534274,1.333333333333333,0.3211549818515777,2.0,2.0
fj->en,conversational,gemini,0.0271556164657597,0.219553715023226,0.6363636363636364,0.7344751954078674,5.0,4.0
fj->en,conversational,gemini,0.0803428418944651,0.2873645424676106,0.75,0.8366730809211731,2.0,1.0
fj->en,conversational,gemini,1.0,1.0,0.0,0.9132904410362244,5.0,5.0
fj->en,conversational,gemini,1.0,1.0,0.0,0.9623228907585144,5.0,5.0
fj->en,conversational,gemini,0.102669009608034,0.595481093668618,0.3333333333333332,0.8964093923568726,5.0,4.0
fj->en,conversational,gemini,0.0803428418944651,0.2195962882689034,1.5,0.5809382200241089,2.0,1.0
fj->en,conversational,gemini,0.0773055175693945,0.645019391146941,1.0,0.8010578155517578,4.0,3.0
fj->en,conversational,gemini,0.6389431042462724,0.8873451355049597,0.375,0.9286619424819946,5.0,5.0
fj->en,conversational,gemini,0.5623413251903491,1.0,0.0,0.9618374705314636,5.0,5.0
fj->en,conversational,gemini,0.3096787331587729,0.5051333386311997,0.4,0.8810192942619324,5.0,4.0
fj->en,conversational,gemini,0.1029499418829739,0.3264729777340706,0.6666666666666665,0.785079300403595,4.0,3.0
fj->en,conversational,gemini,0.0485491771707323,0.2611326173887949,1.0,0.7994968295097351,4.0,3.0
fj->en,conversational,gemini,0.1323216988359902,0.317428993912769,0.6,0.7048853039741516,5.0,4.0
fj->en,conversational,gemini,0.0,0.1014578504729377,1.25,0.5084332823753357,2.0,1.0
fj->en,conversational,gemini,0.1477219991186121,0.4242381157777509,0.6666666666666665,0.6466495394706726,4.0,3.0
fj->en,conversational,gemini,0.1163336938451679,0.5660028638384768,0.75,0.7294339537620544,4.0,2.0
fj->en,conversational,gemini,0.1634812655665548,0.7081573506762232,1.0,0.8521555066108704,5.0,4.0
fj->en,conversational,gemini,0.28574404296988,0.8005243910429668,0.2,0.9046983122825624,5.0,5.0
fj->en,conversational,gemini,0.074409959474869,0.2834856851540077,0.6,0.6266229152679443,4.0,1.0
fj->en,conversational,gemini,0.0773055175693945,0.5646169866109492,1.0,0.8232641816139221,4.0,4.0
fj->en,conversational,gemini,0.537284965911771,0.7909421214566187,0.2,0.8831033110618591,5.0,4.0
fj->en,conversational,gemini,0.0240885627048535,0.378023226591023,1.0,0.7663377523422241,4.0,4.0
fj->en,conversational,gemini,0.058335447372078,0.1710466616106914,1.0,0.5664950013160706,4.0,2.0
fj->en,conversational,gemini,0.3549481056010053,0.7655661648855384,0.5,0.7360355257987976,5.0,4.0
fj->en,conversational,gemini,0.0248084150017018,0.3443149072768696,1.25,0.7407907843589783,3.0,2.0
fj->en,conversational,gemini,0.0814136751754278,0.1314231854254001,0.75,0.5770708918571472,4.0,1.0
fj->en,conversational,gemini,0.1220947167161568,0.7654727367830964,0.5,0.8520002365112305,4.0,3.0
fj->en,conversational,gemini,0.5623413251903491,1.0,0.0,0.9239948391914368,5.0,5.0
fj->en,conversational,gemini,0.4548019047027907,0.7640809789286278,0.2857142857142857,0.7664600610733032,5.0,4.0
fj->en,conversational,gemini,0.0530771217107244,0.2954002681890921,1.25,0.6236141920089722,4.0,3.0
fj->en,conversational,gemini,0.8408964152537145,0.7667135151742843,0.125,0.8016214966773987,4.0,3.0
fj->en,conversational,gemini,0.2171185208108768,0.8009234274694157,0.4,0.8705860376358032,5.0,5.0
fj->en,conversational,gemini,0.0365555222854512,0.3806202660715211,0.8333333333333335,0.5960244536399841,3.0,2.0
fj->en,conversational,gemini,0.28574404296988,0.821044046215671,0.2,0.8922291398048401,5.0,5.0
fj->en,conversational,gemini,0.0322601351892728,0.4050103023143157,0.7777777777777779,0.6906800270080566,4.0,2.0
en->fj,definition,gemini,0.0,0.0,2.0,0.5450342297554016,3.0,2.0
en->fj,definition,gemini,0.0,0.0256410256410256,4.0,0.5627307295799255,3.0,2.0
en->fj,definition,gemini,0.053728496591177,0.2711864406779661,4.0,0.5051812529563904,2.0,2.0
en->fj,definition,gemini,0.0803428418944651,0.6283749843023986,3.0,0.603888213634491,4.0,3.0
en->fj,definition,gemini,0.0,0.0347222222222222,5.0,0.4282800555229187,2.0,1.0
en->fj,definition,gemini,0.0,0.2594157411878319,1.0,0.8045255541801453,3.0,2.0
en->fj,definition,gemini,0.1495348781221221,0.456547619047619,0.5,0.8280714154243469,4.0,3.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9891666769981384,5.0,5.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9759455919265748,5.0,5.0
en->fj,definition,gemini,0.0,0.1612903225806451,3.0,0.5725177526473999,1.0,1.0
en->fj,definition,gemini,0.1699044244847122,0.3692146397913898,0.6666666666666665,0.7159196734428406,3.0,2.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.98477441072464,5.0,5.0
en->fj,definition,gemini,0.0,0.1136363636363636,1.0,0.5545951724052429,3.0,2.0
en->fj,definition,gemini,0.0,0.0961538461538461,3.0,0.635840117931366,3.0,2.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9184645414352416,5.0,5.0
en->fj,definition,gemini,0.0,0.1724137931034483,4.0,0.500390350818634,2.0,1.0
en->fj,definition,gemini,0.0,0.2040902919212491,4.0,0.4160706698894501,3.0,2.0
en->fj,definition,gemini,0.316227766016838,1.0,0.0,0.9869251251220704,5.0,5.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9831332564353944,5.0,5.0
en->fj,definition,gemini,0.0,0.9136771300448432,1.0,0.6391162276268005,4.0,3.0
en->fj,definition,gemini,0.0,0.0694444444444444,1.0,0.7584205269813538,2.0,1.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9802221655845642,5.0,5.0
en->fj,definition,gemini,0.316227766016838,0.5203835761651129,0.5,0.8250722885131836,3.0,4.0
en->fj,definition,gemini,0.0,0.0490196078431372,1.0,0.6159473061561584,3.0,1.0
en->fj,definition,gemini,0.0,1.0,1.0,0.7165794372558594,3.0,2.0
en->fj,definition,gemini,0.1495348781221221,0.3888888888888888,0.5,0.9240466356277466,4.0,3.0
en->fj,definition,gemini,0.0,0.0666666666666666,1.0,0.6684094071388245,2.0,1.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9920696020126344,5.0,5.0
en->fj,definition,gemini,0.1495348781221221,0.3903635791516164,0.5,0.7937299609184265,4.0,3.0
en->fj,definition,gemini,0.0,0.0694444444444444,1.0,0.6182159781455994,2.0,1.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9888194799423218,5.0,5.0
en->fj,definition,gemini,0.0,0.0568181818181818,1.0,0.5101689696311951,4.0,3.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9873784184455872,5.0,5.0
en->fj,definition,gemini,0.0,0.0520833333333333,1.0,0.6209891438484192,2.0,1.0
en->fj,definition,gemini,0.0654192435611801,0.2083333333333333,,,,
en->fj,definition,gemini,0.0,0.09375,1.0,0.6475102305412292,2.0,1.0
en->fj,definition,gemini,0.0,0.4960384068971838,1.0,0.9316100478172302,4.0,3.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9906574487686156,5.0,5.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9902891516685486,5.0,5.0
en->fj,definition,gemini,0.1778279410038923,1.0,0.0,0.9883235096931458,5.0,5.0
fj->en,definition,gemini,0.0,0.1067448680351906,2.0,0.4130181074142456,3.0,1.0
fj->en,definition,gemini,0.0,0.0694444444444444,4.0,0.4452830851078033,3.0,2.0
fj->en,definition,gemini,0.1136219366467499,0.5609463220559257,3.0,0.5984036326408386,3.0,2.0
fj->en,definition,gemini,0.0,0.0340136054421768,3.0,0.5199329853057861,3.0,1.0
fj->en,definition,gemini,0.0,0.087719298245614,1.0,0.6009383201599121,1.0,1.0
fj->en,definition,gemini,0.0,0.17779632721202,5.0,0.4255572557449341,2.0,1.0
fj->en,definition,gemini,0.033031643180138,0.2831846799580273,6.0,0.4433928728103637,3.0,2.0
fj->en,definition,gemini,0.0,0.0732127476313522,1.0,0.4071646928787231,3.0,2.0
fj->en,definition,gemini,0.1495348781221221,0.6967498524093105,1.0,0.8294193148612976,4.0,3.0
fj->en,definition,gemini,0.0,0.0476190476190476,2.0,0.6629118323326111,3.0,1.0
fj->en,definition,gemini,0.1778279410038923,1.0,0.0,0.9811506271362304,5.0,5.0
fj->en,definition,gemini,0.1136219366467499,0.4038657289594225,2.0,0.6696917414665222,3.0,2.0
fj->en,definition,gemini,0.1495348781221221,0.3410364546463988,0.5,0.8402301669120789,4.0,2.0
fj->en,definition,gemini,0.0,0.0700771621287565,1.0,0.4852339327335357,2.0,1.0
fj->en,definition,gemini,0.0,0.0549433898222901,1.0,0.5413177013397217,3.0,2.0
fj->en,definition,gemini,0.1136219366467499,0.448567402536402,3.0,0.6043093204498291,3.0,2.0
fj->en,definition,gemini,0.0,0.0609675718428684,1.0,0.494933158159256,2.0,1.0
fj->en,definition,gemini,0.5623413251903491,0.972774864921086,0.3333333333333332,0.9035484194755554,5.0,5.0
fj->en,definition,gemini,0.1495348781221221,0.6283749843023986,2.0,0.6568408608436584,3.0,2.0
fj->en,definition,gemini,0.0,0.0793650793650793,2.0,0.7649575471878052,3.0,2.0
fj->en,definition,gemini,0.0,0.0568181818181818,1.0,0.4733352959156036,1.0,1.0
fj->en,definition,gemini,0.0,0.0208333333333333,1.0,0.5035768747329712,4.0,2.0
fj->en,definition,gemini,0.1778279410038923,1.0,0.0,0.9768981337547302,5.0,5.0
fj->en,definition,gemini,0.0,0.119047619047619,1.0,0.8345517516136169,4.0,3.0
fj->en,definition,gemini,0.0,0.0476190476190476,2.0,0.5476222634315491,2.0,1.0
fj->en,definition,gemini,0.0,0.7422630560928433,1.0,0.727739155292511,3.0,2.0
fj->en,definition,gemini,0.1778279410038923,1.0,0.0,0.9787002205848694,5.0,5.0
fj->en,definition,gemini,0.0,0.0135869565217391,1.0,0.4318431317806244,4.0,2.0
fj->en,definition,gemini,0.0,0.0617283950617283,1.0,0.6018416881561279,5.0,1.0
fj->en,definition,gemini,0.1495348781221221,0.5847101972101971,0.5,0.8394245505332947,5.0,4.0
fj->en,definition,gemini,0.0654192435611801,0.2450311228388731,0.5,0.5965161919593811,5.0,5.0
fj->en,definition,gemini,0.1778279410038923,0.9136771300448432,1.0,0.9047850966453552,5.0,5.0
fj->en,definition,gemini,0.0,0.0992063492063492,2.0,0.4201709032058716,3.0,2.0
fj->en,definition,gemini,0.1778279410038923,1.0,0.0,0.9828284382820128,5.0,5.0
fj->en,definition,gemini,0.1778279410038923,1.0,0.0,0.820327877998352,5.0,5.0
fj->en,definition,gemini,0.1495348781221221,0.1324698859396652,0.5,0.6783135533332825,3.0,1.0
fj->en,definition,gemini,0.1778279410038923,1.0,0.0,0.9804280400276184,5.0,5.0
fj->en,definition,gemini,0.0,0.2213896457765667,1.0,0.5768274664878845,4.0,2.0
fj->en,definition,gemini,0.0,0.3023201827034081,2.0,0.5095593333244324,3.0,2.0
fj->en,definition,gemini,0.1778279410038923,1.0,0.0,0.965817928314209,5.0,5.0
fj->en,dictionary,gemini,0.0,0.0189073511672736,1.0,0.2431652843952179,2.0,1.0
fj->en,dictionary,gemini,0.0,0.0170099628410813,1.0,0.2802186012268066,2.0,1.0
fj->en,dictionary,gemini,0.0,0.0124378109452736,1.0,0.2813936173915863,2.0,1.0
fj->en,dictionary,gemini,0.0,0.0114329268292682,1.0,0.3471365869045257,2.0,1.0
fj->en,dictionary,gemini,9.963337543511952e-10,0.0337421776798423,0.95,0.393237292766571,2.0,1.0
fj->en,dictionary,gemini,0.0001363581585809,0.0658009742440504,0.9411764705882352,0.4212953746318817,3.0,2.0
fj->en,dictionary,gemini,0.0,0.0167528281306618,1.0,0.273047536611557,1.0,1.0
fj->en,dictionary,gemini,0.0,0.0385663114803443,1.0,0.3085066080093384,1.0,1.0
fj->en,dictionary,gemini,0.0,0.0404726460736881,1.0,0.4798662960529327,3.0,2.0
fj->en,dictionary,gemini,0.0,0.0084969448867799,1.0,0.2544986605644226,1.0,1.0
fj->en,dictionary,gemini,0.0,0.0260920342642948,1.0,0.2943629622459411,1.0,1.0
fj->en,dictionary,gemini,0.0,0.0163589451684423,1.0,0.3067423403263092,1.0,1.0
fj->en,dictionary,gemini,0.0,0.0119331742243436,1.0,0.2723692059516907,1.0,1.0
fj->en,dictionary,gemini,0.0,0.0210970464135021,1.0,0.2815506160259247,2.0,1.0
fj->en,dictionary,gemini,1.478690400037914e-07,0.0525961161940583,1.0,0.4486529529094696,2.0,2.0
fj->en,dictionary,gemini,0.0,0.0401613174256427,1.0,0.4337309002876282,2.0,1.0
fj->en,dictionary,gemini,0.0,0.0184615271960399,1.0,0.3176756799221039,1.0,1.0
fj->en,dictionary,gemini,0.0,0.0382200476733726,1.0,0.3645925521850586,1.0,1.0
fj->en,dictionary,gemini,0.0,0.1596789769889107,1.0,0.602851390838623,3.0,2.0
fj->en,dictionary,gemini,0.0,0.0040584415584415,1.0,0.2742641270160675,1.0,1.0
fj->en,idiom,gemini,6.877191855236643e-11,0.0252081555690867,1.0,0.3881544172763824,2.0,1.0
fj->en,idiom,gemini,0.0,0.0286410313415897,1.0,0.3161851465702057,2.0,1.0
fj->en,idiom,gemini,1.0578426580383937e-06,0.0420168422984039,0.975609756097561,0.3937342464923858,2.0,1.0
fj->en,idiom,gemini,0.0002557136543187,0.0519640802525344,0.9629629629629628,0.3330906927585602,2.0,1.0
fj->en,idiom,gemini,0.037520602662006,0.1104750795927183,0.9090909090909092,0.2915801107883453,2.0,1.0
fj->en,idiom,gemini,0.0005485610283327,0.0750304060285368,1.0,0.4306299984455108,3.0,2.0
fj->en,idiom,gemini,0.0059532871163623,0.0418477139801596,0.9411764705882352,0.314420998096466,2.0,1.0
fj->en,idiom,gemini,1.17911007801971e-05,0.0298412432041867,0.975609756097561,0.2756582796573639,3.0,1.0
fj->en,idiom,gemini,0.0,0.0520560884991891,1.0,0.3410333693027496,2.0,1.0
fj->en,idiom,gemini,0.0,0.0506631881747656,1.0,0.4501819312572479,3.0,2.0
fj->en,idiom,gemini,0.0037332413721675,0.1136431823814746,0.8636363636363636,0.5113124251365662,4.0,3.0
fj->en,idiom,gemini,0.0,0.0155877505834103,1.0,0.2316715270280838,3.0,1.0
fj->en,idiom,gemini,2.6952020875073312e-05,0.0440696015560493,0.972222222222222,0.3342496454715729,2.0,1.0
fj->en,idiom,gemini,0.0,0.0118080275719802,1.0,0.2631957828998565,2.0,1.0
fj->en,idiom,gemini,8.14564117139755e-37,0.007880539979841,0.996996996996997,0.3501267731189728,2.0,1.0
fj->en,idiom,gemini,0.005350472862383,0.1698569624446171,0.9310344827586208,0.4247836172580719,4.0,3.0
fj->en,idiom,gemini,4.899404707785169e-05,0.0392887789540406,0.9583333333333336,0.3350555002689361,3.0,1.0
fj->en,idiom,gemini,0.0,0.022520781204607,1.0,0.2685334384441376,2.0,1.0
fj->en,idiom,gemini,1.8694145650916318e-10,0.0171806265802522,0.9767441860465116,0.3447672426700592,2.0,1.0
fj->en,idiom,gemini,2.9700290627924664e-06,0.0445533694597596,0.9166666666666664,0.3982593417167663,3.0,2.0
en->fj,legal,gemini,0.091326684904424,0.535156865046002,1.0571428571428572,0.6982814073562622,4.0,3.0
en->fj,legal,gemini,0.2878787818101127,0.2937625452195191,0.6666666666666665,0.665895402431488,4.0,4.0
en->fj,legal,gemini,0.1690563373970318,0.461438716292636,0.6829268292682927,0.6917897462844849,4.0,3.0
en->fj,legal,gemini,0.0891159610035194,0.5627291906469363,0.7937743190661479,0.7951347827911377,4.0,3.0
en->fj,legal,gemini,0.1512959021098736,0.485236664742093,0.7044025157232704,0.7791347503662109,4.0,4.0
en->fj,legal,gemini,0.0327093447087721,0.3599581617525234,1.0769230769230769,0.6286219954490662,4.0,3.0
en->fj,legal,gemini,0.1136114185316965,0.5591088757460871,1.4,0.6377329230308533,4.0,4.0
en->fj,legal,gemini,0.0415350923720639,0.3775892084138654,0.5714285714285714,0.6991567015647888,5.0,4.0
en->fj,legal,gemini,0.1136219366467499,0.372284414564592,0.6666666666666665,0.7157285809516907,4.0,3.0
en->fj,legal,gemini,0.3153554052490132,0.6902793556014328,0.6153846153846154,0.6854496598243713,4.0,4.0
en->fj,legal,gemini,0.038761990534234,0.3937085348112222,0.9285714285714286,0.771172821521759,3.0,2.0
en->fj,legal,gemini,0.0,0.1410441492588029,1.0,0.6493043303489685,3.0,2.0
en->fj,legal,gemini,0.203152234003716,0.4436196396769097,0.9583333333333336,0.649566113948822,4.0,4.0
en->fj,legal,gemini,0.0298839582544179,0.377241986660386,0.76,0.5766526460647583,4.0,4.0
en->fj,legal,gemini,0.228667222315749,0.4869943619186805,0.7368421052631579,0.6030154824256897,5.0,4.0
en->fj,legal,gemini,0.6065306597126334,0.7453264964489725,0.3333333333333332,0.8295425176620483,5.0,4.0
en->fj,legal,gemini,0.0609051111196565,0.5717128237148715,2.125,0.7218322157859802,3.0,4.0
en->fj,legal,gemini,0.0402555500382296,0.3696883074118823,0.9310344827586208,0.6827617287635803,4.0,4.0
en->fj,legal,gemini,0.0365555222854512,0.3795250501906605,0.7142857142857143,0.7350384593009949,4.0,3.0
en->fj,legal,gemini,0.0474060425987813,0.3606715796329278,1.0,0.6728681325912476,4.0,4.0
en->fj,legal,gemini,0.1699044244847122,0.6265406046127253,1.0,0.7136249542236328,4.0,5.0
en->fj,legal,gemini,0.0808529808022322,0.3363281113509265,0.7333333333333333,0.5388709306716919,3.0,2.0
en->fj,legal,gemini,0.5814307369682193,0.8203058661978848,0.2,0.8246870636940002,5.0,5.0
en->fj,legal,gemini,0.0403226199346667,0.4874497338441544,0.953125,0.7385066151618958,4.0,3.0
en->fj,legal,gemini,0.0417991745584234,0.3994663479456215,0.8333333333333335,0.6478369235992432,4.0,3.0
en->fj,legal,gemini,0.146798691397542,0.3512911257500442,1.0714285714285714,0.5888729691505432,4.0,3.0
en->fj,legal,gemini,0.0448262281223513,0.4052963808510958,0.7666666666666667,0.6646996140480042,4.0,3.0
en->fj,legal,gemini,0.0652437343742788,0.4977828496637308,0.7882352941176471,0.7999659180641174,3.0,3.0
en->fj,legal,gemini,0.2715139160195027,0.481095578068122,0.5862068965517241,0.7224345207214355,4.0,4.0
en->fj,legal,gemini,0.086334002137045,0.3553779169429176,1.0,0.6389667987823486,4.0,3.0
en->fj,legal,gemini,0.0194457248957597,0.3873010780663523,1.333333333333333,0.5972116589546204,2.0,2.0
en->fj,legal,gemini,0.0966886176976165,0.5291607035597281,0.9824561403508772,0.7145823240280151,4.0,3.0
en->fj,legal,gemini,0.1253186401979031,0.5531289124076748,0.7804878048780488,0.536829948425293,3.0,3.0
en->fj,legal,gemini,0.0114335467298321,0.4383780202306986,1.0833333333333333,0.6561881899833679,4.0,4.0
en->fj,legal,gemini,0.1231881471126775,0.5138647918590049,0.7777777777777779,0.6245465874671936,4.0,3.0
en->fj,legal,gemini,0.0220738409700389,0.3075822978855431,0.7037037037037037,0.6088284850120544,4.0,3.0
en->fj,legal,gemini,0.2415108017294241,0.5538718660164141,0.6527777777777779,0.7629110813140869,4.0,3.0
en->fj,legal,gemini,0.0601451569037815,0.4368850017955269,0.6071428571428571,0.6396531462669373,4.0,3.0
en->fj,legal,gemini,0.2400433567170857,0.4871587958040692,0.6521739130434783,0.6408136487007141,4.0,4.0
en->fj,legal,gemini,0.0549515591386606,0.5055715966846703,0.896551724137931,0.6284131407737732,4.0,3.0
en->fj,legal,gemini,0.0634482883863638,0.4416880287570771,0.8064516129032258,0.670956552028656,4.0,3.0
en->fj,legal,gemini,0.0347965667549485,0.4318403408425351,0.951219512195122,0.7182145714759827,4.0,3.0
en->fj,legal,gemini,0.0342475841293999,0.5286571887634676,0.9387755102040816,0.7049248814582825,4.0,3.0
en->fj,legal,gemini,0.2731277340533954,0.5556524139260582,0.5,0.6338569521903992,4.0,3.0
en->fj,legal,gemini,0.0650818792900843,0.4990943028097577,0.8684210526315791,0.6288960576057434,4.0,4.0
en->fj,legal,gemini,0.0443253546517553,0.2747592621504088,0.8,0.7683555483818054,3.0,2.0
en->fj,legal,gemini,0.3096787331587729,0.5903161153569731,0.4,0.6674210429191589,4.0,3.0
en->fj,legal,gemini,0.0343896658396423,0.5723902580634572,0.855072463768116,0.6772693395614624,4.0,4.0
en->fj,legal,gemini,0.1853355230148514,0.6109950247323078,0.8653846153846154,0.7620510458946228,4.0,4.0
en->fj,legal,gemini,0.0304525555598282,0.4323790323131911,2.0,0.7323841452598572,5.0,5.0
en->fj,legal,gemini,0.0758323567341339,0.476993044614488,0.5555555555555556,0.7431196570396423,4.0,3.0
en->fj,legal,gemini,0.3226698641941493,0.6309818830421748,0.5526315789473685,0.708717405796051,4.0,4.0
en->fj,legal,gemini,0.0369333797208282,0.4175889208025083,0.703125,0.6749705672264099,4.0,3.0
en->fj,legal,gemini,0.0270070977003895,0.2393743625061988,0.9090909090909092,0.6731725335121155,3.0,2.0
en->fj,legal,gemini,0.0031937811134502,0.1677092706307697,0.9178082191780824,0.4919788241386413,5.0,4.0
en->fj,legal,gemini,0.2080315522738391,0.5685455002208333,0.7142857142857143,0.654116690158844,4.0,4.0
en->fj,legal,gemini,0.0327093447087721,0.4426508932857844,1.2727272727272727,0.6345447897911072,3.0,2.0
en->fj,legal,gemini,0.0164194668316745,0.4166858695944933,0.875,0.6838313341140747,4.0,3.0
en->fj,legal,gemini,0.0955442792204366,0.5075915375177483,0.6666666666666665,0.8560149073600769,5.0,4.0
en->fj,legal,gemini,0.2402811414134754,0.434603590908289,0.3333333333333332,0.8394982218742371,4.0,3.0
en->fj,legal,gemini,0.0071420421872976,0.2224224501886995,0.8947368421052632,0.5963417291641235,5.0,4.0
en->fj,legal,gemini,0.0114333611157874,0.2538699333602803,1.333333333333333,0.636789858341217,5.0,4.0
en->fj,legal,gemini,0.0773055175693945,0.5237687455869334,0.6666666666666665,0.8561117053031921,4.0,4.0
en->fj,legal,gemini,0.1074301457116313,0.5675832059844668,0.7272727272727273,0.6509508490562439,4.0,3.0
en->fj,legal,gemini,0.3045961744286076,0.5250066055267087,0.625,0.7313255667686462,4.0,3.0
fj->en,legal,gemini,0.1402181139674658,0.437358909142468,0.7333333333333333,0.6432783007621765,4.0,3.0
fj->en,legal,gemini,0.0970621517591305,0.4208663933511529,0.8543689320388349,0.6916652321815491,4.0,3.0
fj->en,legal,gemini,0.107785547336963,0.336529221841685,0.6764705882352942,0.6539126634597778,3.0,2.0
fj->en,legal,gemini,0.0816895817660909,0.5077275740896404,1.4303797468354431,0.6776679158210754,5.0,4.0
fj->en,legal,gemini,0.1276067148780707,0.463037758713396,0.6,0.5760892033576965,4.0,3.0
fj->en,legal,gemini,0.1542012060089431,0.4938586755230606,0.6774193548387096,0.6555032730102539,4.0,4.0
fj->en,legal,gemini,0.0317131334476798,0.4368087626431702,0.6538461538461539,0.6588042378425598,4.0,3.0
fj->en,legal,gemini,0.069372929071742,0.6608862906382973,0.8,0.6832993626594543,5.0,4.0
fj->en,legal,gemini,0.0803428418944651,0.5449465166183433,1.0,0.7734507918357849,4.0,2.0
fj->en,legal,gemini,0.1473475423705159,0.643617866751371,0.6363636363636364,0.7337283492088318,4.0,4.0
fj->en,legal,gemini,0.0222264994623455,0.239771338254108,0.923076923076923,0.652754008769989,4.0,3.0
fj->en,legal,gemini,0.1477219991186121,0.704637433629177,0.6666666666666665,0.8122771382331848,4.0,3.0
fj->en,legal,gemini,0.2584599563141018,0.6317021594322658,0.6065573770491803,0.6564062237739563,5.0,4.0
fj->en,legal,gemini,0.1227826014909611,0.3899253316862875,0.4545454545454545,0.7395540475845337,3.0,2.0
fj->en,legal,gemini,0.2044800736021839,0.4896108479886255,0.9,0.6997432708740234,5.0,4.0
fj->en,legal,gemini,0.0141046234190717,0.1397177541530133,0.8846153846153846,0.4156482815742492,3.0,2.0
fj->en,legal,gemini,0.5660216224646276,0.8616474812007385,0.3333333333333332,0.7312785983085632,5.0,5.0
fj->en,legal,gemini,0.0826310318221259,0.3715753048349994,1.25,0.5213395357131958,3.0,2.0
fj->en,legal,gemini,0.0243447151124049,0.2434579573191414,0.8148148148148148,0.5431673526763916,3.0,2.0
fj->en,legal,gemini,0.0294868241190762,0.2009898246701864,1.0,0.6677538156509399,4.0,2.0
fj->en,legal,gemini,0.0828878453279822,0.4914465914875426,0.6538461538461539,0.687160074710846,3.0,2.0
fj->en,legal,gemini,0.4336189090348675,0.6645477208932618,0.5555555555555556,0.7022630572319031,3.0,2.0
fj->en,legal,gemini,0.0408248290463863,0.1600695393022964,1.25,0.5220591425895691,3.0,2.0
fj->en,legal,gemini,0.0410959912335015,0.3283512550446125,0.8571428571428571,0.5992688536643982,4.0,3.0
fj->en,legal,gemini,0.005067324235626,0.1880202379325443,0.9615384615384616,0.4793509840965271,4.0,2.0
fj->en,legal,gemini,0.0,0.1368066504228178,1.5,0.5352834463119507,3.0,2.0
fj->en,legal,gemini,0.3419524579793804,0.602136473071292,0.5116279069767442,0.7247888445854187,5.0,5.0
fj->en,legal,gemini,0.1507628842741886,0.3330819443648257,0.6551724137931035,0.6553707718849182,4.0,3.0
fj->en,legal,gemini,0.1630808303700917,0.4792598418002715,0.6538461538461539,0.7598535418510437,4.0,4.0
fj->en,legal,gemini,0.1569156343008957,0.4192950039828619,0.6153846153846154,0.7085375785827637,4.0,3.0
fj->en,legal,gemini,0.1767874865365185,0.5225771513224498,0.5384615384615384,0.8009569048881531,4.0,3.0
fj->en,legal,gemini,0.1777306894566112,0.4353776653481188,0.5416666666666666,0.6928329467773438,4.0,3.0
