domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes,chatgpt__st_cos,chatgpt__bertscore_f1,gemini__st_cos,gemini__bertscore_f1,google_translate__st_cos,google_translate__bertscore_f1,microsoft_translate__st_cos,microsoft_translate__bertscore_f1,chatgpt__neg_flip_flag,chatgpt__numeral_mismatch,chatgpt__ne_mismatch,chatgpt__needs_review_flag,gemini__neg_flip_flag,gemini__numeral_mismatch,gemini__ne_mismatch,gemini__needs_review_flag,google_translate__neg_flip_flag,google_translate__numeral_mismatch,google_translate__ne_mismatch,google_translate__needs_review_flag,microsoft_translate__neg_flip_flag,microsoft_translate__numeral_mismatch,microsoft_translate__ne_mismatch,microsoft_translate__needs_review_flag
legal,en->fj,obligation,constitution|164(2),constitution - eng.txt,the provision of this section shall be without prejudice to any power conferred by or under this constitution to make provision for the abolition of offices or for the removal from office of persons holding or acting in any office. ----------------------- page -----------------------,na tikina qo e sega ni oka kina na kaukauwa e soli ena yavunivakavulewa qo me vakarautaka na lawa me bokoca e dua na valenivolavola se me vakaceguya e dua na vakailesilesi taura tiko se taura vakatawa e dua na itutu.,na veika ni na iwalewale qo e na sega ni rauti na caka ni dua na boki e vakarautaki mai se e na iVakadinadina oqo me vakarautaka na vo ni iwalewale se me qai caci mai na iwalewale e tiko.,Na ivakarau ni wase ni vunau oqo ena sega ni vakaleqa na kaukauwa cava ga e soli mai na vunau oqo se ena ruku ni vunau oqo me vakarautaki kina na kena bokoci ni iqai se na kena vakatani mai na iqai o ira na tamata era taura se qarava tiko e dua na iqai.,na veivakadonui ni wase oqo ena sega ni vakaleqa e dua na kaukauwa e soli mai se ena ruku ni lawatu oqo me vakarautaka na kena bokoci na itutu se na nodra kau tani mai na itutu o ira era taura se veiqaravi tiko ena dua na itutu. draunipepa,Na veika e virikotori ena wase oqo me kakua ni vakaleqai kina e dua na kaukauwa e soli ena Yavu ni Vakavulewa oqo me vakarautaka na kena bokoci na itutu se na kena vagalalataki mai na nodra itutu o ira era taura tu se veiqaravi tiko ena dua na itutu. ----------------------- tabana -----------------------,,0.8950237,0.12898146,0.82998466,0.22874372,0.8654424,0.2860612,0.90022963,0.30447364,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,obligation,constitution|155(2),constitution - eng.txt,"notwithstanding anything contained in this constitution, the limitation of liability for prescribed political events decree shall, in its entirety, continue in existence and shall not be reviewed, amended, altered, repealed or revoked by parliament. further immunity","veitalia na veika e vakarautaki ena yavunivakavulewa qo, na dikiri ni yalani ni veika e lavaki me qaravi kina na veika vakapolitiki , ena vakabau taucoko ka na tomani tiko ga, ka na sega ni rawa ni raicalesu, veisautaka, vukica, vakadaroya se bokoca na palimedi. veivagalalataki tale e so","io 'na ga na veika e okati kina na konititusi oqo, na ngalala ni ijustis e veisautaki me baleta na iotioti ni veika e taura tiko, ena tauyavu mai na vula taucoko, ka na sega ni vakadewataki, veisau, veitalanoa, taro se davo tiko mai na parament. na iwalewale ni veivakacegui tu qai galu.","Se mani cava ga e tukuni ena yavu ni lawa oqo, na i vakaro ni vakalailaitaki ni itavi ena vuku ni veika vakapolitiki e sa lesi oti, ena tomani tiko ga na kena i tutu vakatulewa taucoko ka ena sega ni raici tale, vakadodonutaki, veisautaki, bokoci se kauta laivi mai na palimedi. Ena tiko tale ga na galala ni veivakatotogi.","veitalia e dua na ka e tiko ena lawatu oqo, na lawa ni vakaiyalayala ni itavi me baleta na veika vakapolitiki e virikotori ena, ena kena taucoko, tomani tikoga ka na sega ni dikevi tale, veisautaki, veisautaki, bokoci se bokoci mai na palimedi. itataqomaki tale","Veitalia e dua na ka e tiko ena Yavu ni Vakavulewa oqo, na yalani ni itavi me baleta na veika vakapolitiki sa virikotori tu e dodonu me na tomani tikoga ka na sega ni railesuvi, veisautaki, veisautaki, bokoci se bokoci mai na palimedi. ikuri ni veitaqomaki",,0.79285455,0.21609592,0.8710268,0.3848134,0.9265946,0.3441867,0.927814,0.39467016,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,obligation,constitution|65(8),constitution - eng.txt,the court of disputed returns must make a determination on any petition or proceeding within days of the date when the petition or proceeding is brought before it.,na mataveilewai ni kudru ni veidigidigi e dodonu me na vakatulewataka na kudru se na veilewai kece e kau cake mai ena loma ni na siga mai na siga e ciqoma kina na kudru se na veilewai qo.,na porcelu ni lewa e dodonu me raica na veika kece e baleti ira na yacadra se na itavi e vakaturaga ena siga ni gauna e kauti mai kina na petition se na itavi.,Na Mataveilewai ni Veisisivi ni Veitokonaki e dodonu me na vakatulewa ena dua ga na kerekere se veilewai e loma ni [n] na siga mai na siga e kau mai kina na kerekere se veilewai ki matana.,na mataveilewai ni veivakasukai e veiletitaki e dodonu me vakatulewataka e dua na kerekere se veilewai ena loma ni vica na siga mai na siga e kau mai kina na kerekere se veilewai e matana.,Na Mataveilewai ni Veileti ni Lesu Mai e dodonu me vakatulewataka e dua na kerekere se cakacaka ena loma ni siga mai na tikinisiga e kau mai kina na kerekere se cakacaka.,,0.7708998,0.19460177,0.8502902,0.35277385,0.941747,0.41780826,0.82337993,0.29066783,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,obligation,constitution|124(5),constitution - eng.txt,"in the performance of its functions or the exercise of its authority and powers, the commission shall be independent and shall not be subject to the direction or control of any person or authority, except by a court of law or as otherwise prescribed by written law. ----------------------- page -----------------------","ena vakayagataki ni kaukauwa ena tikina qo, na matabose ena sega ni vakarogoca na vakatulewa ni dua tale na tamata, se matabose, se tabacakacaka, vakavo ke vakarota na mataveilewai se virikotori ena yavunivakavulewa qo se na lawa tabaki.","i na veiqaravi ni nona itavi se na veika e se sega ni a yaco, na komiti e na vakarau me raici kedra with and e na sega ni a yaco ki na tuvanakivuli se veituberi ni dua na tamata se veivakauqeti, ke sega ni dua na kooti se na kena ni ivakarau e vakaivola.","Ena vakayacori ni nona itavi se ena vakayagataki ni nona dodonu kei na kaukauwa, na komiti ena galala ka ena sega ni qali kina nodra veidusimaki se vakatulewa e dua na tamata se matanitu, vakavo ga mai na mataveilewai se me vaka e vakatakilai ena lawa volai.","ena kena vakayacori na nona cakacaka se na kena vakayagataki na nona lewa kei na kaukauwa, na komisi ena tu vakataki koya ka na sega ni vakarurugi ena veidusimaki se lewa ni dua na tamata se lewa, vakavo ga ena mataveilewai ni lawa se me vaka e virikotori ena lawa volai. tabana e","Ena kena vakayacori na nona itavi se na kena vakayagataki na nona lewa kei na kaukauwa, na Komisina e dodonu me tu vakataki koya ka sega ni vakarorogo ki na veidusimaki se lewa ni dua na tamata se vakaitutu, vakavo ga mai na mataveilewai vakalawa se me vaka e virikotori ena lawa volai. ----------------------- tabana -----------------------",,0.82237756,0.07604283,0.89826024,0.4101775,0.90908134,0.44084325,0.889411,0.37813795,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|37,constitution - eng.txt,right to social security schemes,dodonu ni tamata yadua me vakarautaki vua na veivuke raraba,dodonu ki na veivuke ni bulia ni bulavati,Dodonu ni ituvatuva ni veitaqomaki vakaitikotiko,dodonu ki na veiqaravi ni veitaqomaki vakailavo .,Dodonu ki na ituvatuva ni veitaqomaki ni bula raraba,,0.8561778,0.10389142,0.5419419,0.09575175,0.767763,0.22785303,0.8131,0.2800472,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|9,constitution - eng.txt,right to personal liberty,dodonu ni galala ni tamata,nai ni veivakatekita ni tuitui ni bula,Dodonu ni galala vakai-taki-koya,dodonu ni galala vakatamata,dodonu ki na galala ni tamata yadua,,0.5669039,0.035999916,0.73604137,0.3407868,0.8700954,0.6597157,0.83392555,0.54479015,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|90(7),constitution - eng.txt,"if in any proceedings in a magistrates court or a subordinate court, a question arises as to the interpretation of this constitution, the magistrates court or a subordinate court may decide the matter, and its decision may be appealed as of right to the high court. magistrates court .—() the magistrates court consists of—","kevaka e vure cake mai na vakatataro me baleta na vakamacalataki ni e ra se mataveilewai lalai tale e so me vakatulewa kina, ia sa tiko na dodonu ena mataveilewai e cake me rogoca kevaka e dua na ilawalawa ena kisi e sega ni duavata kei na vakatulewa ena mataveilewai e ra se mataveilewai lalai tale e so. mataveilewai e ra .—() na mataveilewai e ra e lewena na—","kevaka e dua na veika e vakarautaki e dua na mataqali kooti ni matai se dua na kooti levu, e yaco na taro me baleta na iwasewase ni veika e tutu mai kei na ivakarau ni veika oqo, e rawa ni kura na kooti ni matai se dua na kooti levu me vakaraitaka na ka, ka rawa ni laurai na ivakarau ni nona vakadinadinataki me baleta na kooti levu. kooti ni matai .—() na kooti ni matai e cakava mai.","Kevaka e na dua na veilewai e na Mataveilewai Lelevu se na Mataveilewai Lailai, e tubu mai kina e dua na taro me baleta na kena vakamacalataki na Vakatatuvatuva ni Matanitu qo, na Mataveilewai Lelevu se na Mataveilewai Lailai e rawa ni lewa na tikina oqori, ka na kena lewa e rawa ni kerekere tale me vaka na kena dodonu ki na Mataveilewai Cecere. Mataveilewai Lelevu. —() Na Mataveilewai Lelevu e okati kina o ira na—","kevaka ena dua na veilewai ena mataveilewai ni turaganilewa se mataveilewai lailai, e basika e dua na taro me baleta na vakadewataki ni lawatu oqo, e rawa ni vakatulewataka na mataveilewai ni turaganilewa se dua na mataveilewai lailai na ka oqo, ka rawa ni kerei na kena vakatulewa me vaka e dodonu ki na mataveilewai levu. mataveilewai ni turaganilewa .—() na mataveilewai ni turaganilewa e tiko kina na—","Kevaka e dua na veilewai ena dua na mataveilewai ni turaganilewa se mataveilewai e ra, e basika kina e dua na taro me baleta na vakadewataki ni Yavu ni Vakavulewa oqo, e rawa ni vakatulewataka na mataveilewai ni turaganilewa se mataveilewai e ra, ka na rawa ni kerei na kena lewa ena dodonu ki na Mataveilewai e Cake. Magistrates Court .—() Na Magistrates Court e lewena na—",,0.9078117,0.022401417,0.8927133,0.23964582,0.8818029,0.36392987,0.9121094,0.3524475,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|150,constitution - eng.txt,a written law shall make provision for the exercise by a member of the public of the right to access official information and documents held by the government and its agencies. ----------------------- page ----------------------- auditor-general .—() the office of the auditor-general established under the state services decree continues in existence.,"na lawa tabaki e dodonu me vakamatatataka na nodra dodonu na lewenivanua mera kila, taura na itukutuku kei na ivola ni itukutuku e tiko ena veivalenivolavola vakamatanitu kei na kena veitabana. daunifika levu .—() na valenivolavola ni daunifika levu e tauyavutaki ena dikiri ni veiqaravi vakamatanitu , me na tomani tiko ga.",e dua na lawa e rawa ni vakarautaki tiko na kena bulia e dua na yaca ni tamata ni tawale me baleta na nodra veisiko ki na i tuvatuva kei na ivola e tu e na matanitu kei na nona i tovo ni veika. ----------------------- page ----------------------- na dauvakadidike. —() na bure ni dauvakadidike e vakatulewataki ena vuku ni ivolanikau ni matanitu e tu ga tiko.,"E dua na lawa volai ena vakarautaka na kena iyaragi me baleta na kena vakayagataki mai vei ira na lewenivanua na dodonu me ra basika ki na itukutuku kei na ivola vakalesoni e tauri tu ena matanitu kei na kena veitabana.
----------------------- page -----------------------
Dau ni Vakatulewa Levu .—() Na valenivolavola ni Dau ni Vakatulewa Levu e tauyavutaki ena ruku ni Dekere ni Veiqaravi ni Matanitu sa tomana tikoga na kena ituvaki.",e dua na lawa volai ena vakarautaka na kena vakayagataki e dua na lewenivanua na dodonu me rawata na itukutuku vakamatanitu kei na ivola e taukena na matanitu kei na kena veitabana. ----------------------- tabana -------------------- dauvakadidike levu .—() na valenivolavola ni dauvakadidike levu ka tauyavutaki ena ruku ni lawa ni veiqaravi ni matanitu e se tomani tikoga.,E dua na lawa volai me vakarautaka na nona vakayagataka e dua na lewenivanua na dodonu me raica na itukutuku vakadonui kei na ivola e taura tu na matanitu kei na kena veitabana. ----------------------- tabana ----------------------- Daudikevi Fika Raraba .—() Na valenivolavola ni Daudikevi Fika Raraba e tauyavutaki ena ruku ni State Services Decree e se bula tikoga.,,0.87468255,0.18112159,0.8905138,0.33193377,0.9231179,0.42047817,0.9186066,0.3195141,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|22,constitution - eng.txt,"—() every person has the right to freedom of religion, conscience and belief. ----------------------- page -----------------------","galala ni sokalou, rai vakayalo kei na vakabauta","—() na veika e dua na tamata e dau rawa na nodra kilai ni veika e dodonu, na vakavinavinaka kei na nuitaka. ----------------------- page -----------------------","Na tamata kecega e tu vua na dodonu ni galala ni nona lotu, ni nona vakasama kei na nona vakabauta.","—() na tamata yadua e tu vua na dodonu ni galala ni lotu, lewaeloma kei na vakabauta. tabana e","—() na tamata yadua e tiko na dodonu ki na galala ni lotu, vakasama kei na vakabauta. ----------------------- tabana -----------------------",,0.80394256,-0.0044869226,0.59796786,0.1960794,0.8493142,0.19130924,0.8241605,0.16349244,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|36,constitution - eng.txt,right to adequate food and water,dodonu ni vakarautaki vakamatau ni kakana kei na wainigunu,bula totoka ki na kaka ni draki kei na wai,Dodonu ni rawata na kakana rauta kei na wai,dodonu me rauta na kakana kei na wai .,dodonu ki na kakana kei na wai e veirauti,,0.73271215,0.094459526,0.79958344,0.37033516,0.669943,0.3446331,0.742231,0.108784124,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|8,constitution - eng.txt,"every person has the right to life, and a person must not be arbitrarily deprived of life. right to personal liberty .—() a person must not be deprived of personal liberty except—","na tamata yadua e tu vua na dodonu me bula, ka me kua ni kautani vakaveitalia na nona bula. dodonu ni galala ni tamata .—() e sega ni dodonu me vakuwai e dua mai na nona galala, vakavo—","na veika kece e tu vua na kena ilavo, a sa na sega ni rawati e dua na veika e avatarai na kena ilavo. na ilavo me rawa ni vakaraitaki. —() e sega ni rawa ni tawali e dua na veika mai na kena ilavo na veika me baleta.","Na tamata kecega e tiko vua na dodonu ni bula, ka sega ni dodonu me kau tani vakailoa na nona bula. Dodonu ni galala ni tamata vakaikoya. — E sega ni dodonu me kau tani na galala ni tamata vakaikoya, vakavo ga kevaka—","na tamata yadua e tu vua na dodonu ni bula, ka sega ni dodonu me vakatabui vakatawadodonu vua e dua na tamata. dodonu ni galala vakatamata .—() e sega ni dodonu me vakatabui vua e dua na tamata na nona galala vakatamata vakavo ga—","na tamata yadua e tiko na dodonu ni bula, ka me kakua ni vakuwai vakatawadodonu na nona bula e dua na tamata. dodonu ki na galala ni tamata yadua .—() me kakua ni vakuwai e dua na tamata mai na nona galala vakavo ga—",,0.80025566,0.14210036,0.94080186,0.41572815,0.9590529,0.49343014,0.94572914,0.5288385,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|8(2)(f),constitution - eng.txt,"for the purpose of regulating essential services and industries, in the overall interests of the fijian economy and the citizens of fiji. employment relations .—() every person has the right to fair employment practices, including humane treatment and proper working conditions.","vakaituvatuvataki na cicivaki ni tabana ni veiqaravi e gadrevi kei na cicivaki ni veimataqali matacakacaka e gadrevi, ena vuku ni taraicake ni bula vakailavo e viti kei na lewei viti. veimaliwai vakacakacaka .—() na tamata taucoko e tiko vei ira na dodonu mera qaravi vakatautauvata ena gauna ni cakacaka, okati kina na nodra qaravi vinaka kei na tuvaki vinaka ni valenicakacaka. ----------------------- page -----------------------","me kena i naba ni veivakadonui ni lasutaki lelevu kei na veimataqali, ena i lavo ni veika e gadrevi ena i vakaro ni lewenivanua oqo. i veitikina ni cakacaka.—() na tamata yadua e tiko na noda i tavi me raici vinaka na nodra cakacaka, me vakaraitaka na veivakaturi kei na i tisi ni cakacaka vinaka.","Me vakatulewataki kina na veiqaravi bibi kei na tabana ni cakacaka, ena kena vinaka raraba ni i-lavo ni Viti kei na lewenivanua e Viti. Veiwekani ni cakacaka. —() Na tamata kecega e nona dodonu na i-vakarau ni cakacaka dodonu, oka kina na veidokai vakatamata kei na i-tuvaki ni cakacaka dodonu.","me baleta na kena vakalawataki na veiqaravi bibi kei na veitabacakacaka, ena veika raraba ni bula vakailavo e Viti kei ira na lewenivanua e Viti. veimaliwai vakacakacaka .—() e dodonu ni tamata yadua me dodonu na ivalavala ni cakacaka, oka kina na veiqaravi vakatamata kei na ituvaki dodonu ni cakacaka.","me baleta na inaki ni kena vakatulewataki na veiqaravi kei na cakacaka bibi, ena vuku ni bula vakailavo ni Viti kei ira na lewenivanua e Viti. veiwekani vakacakacaka .—() Na tamata yadua e tiko na dodonu ki na ivakarau dodonu ni veivakacakacakataki, oka kina na veiqaravi vakatamata kei na ivakarau dodonu ni cakacaka.",,0.90978193,0.23134227,0.89452976,0.2273791,0.8553202,0.35735825,0.85824656,0.341247,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
legal,en->fj,right,constitution|34,constitution - eng.txt,right to reasonable access to transportation,dodonu ni tamata yadua me vakayagataka na veimataqali sala ni veitosoyaki,dodomo ki na veitarogi vinaka ki na transport,Na dodonu me rawa ni yacovi e veiganiti na vakatasoso.,dodonu me rawati vakavinaka na veivakau,Dodonu ni curu vakamatau ki na veilakoyaki,,0.75618136,-0.20876357,0.67074394,0.09501858,0.8294732,0.10884769,0.9247806,0.25170207,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|8(3),constitution - eng.txt,"every citizen, and every other person lawfully in fiji, has the right to move freely throughout fiji and the right to leave fiji.","kevaka e sega ni tokona na peresitedi na lawa vakaturi ena loma ni gauna yalataki me vaka e virikotori ena wasetiki (), na lawa vakaturi sa na vakabau ena gauna e cava kina na gauna yalataki ena wasetiki (). taurivaki ni lawa .—() ena loma ni na siga ni oti na kena tokoni e dua na lawa vakaturi, na vunilawa me tabaka na lawa vakaturi ena itukutuku tabaki vakamatanitu me lawa ni palimedi.","na tamata ki na vanua kece, kei na tamata duidui tale eso e tiko tiko i Viti ena ai tuvatuva, e tiko vua na i tokani me yalataki vata kina e Viti kei na i tokani me biu i Viti.","Na lewenivanua kece, kei na tamata tale eso era tiko vakalawa e Viti, e tiko na nodra dodonu mera veitosoyaki galala e Viti taucoko, kei na dodonu talega mera biuta na vanua o Viti.","na lewenivanua kece, kei na tamata kece tale eso e tiko vakalawa e Viti, e dodonu me veitosoyaki vakagalala e Viti taucoko kei na dodonu me biuti Viti.","Na lewenivanua yadua, kei ira kece tale na tamata e tiko vakalawa e Viti, e tu vua na dodonu me ra veitosoyaki galala e Viti kei na dodonu me biuti Viti.",,0.84528065,-0.062488124,0.70478415,-0.122813135,0.7283837,-0.12474881,0.7389339,-0.098050125,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
legal,en->fj,right,constitution|70(7)(i)(iii),constitution - eng.txt,ceases to have the right to be registered as a voter in an election to parliament; (iv) is absent from consecutive meetings of parliament; or,vakuwai vua na dodonu ni volayaca ena veidigidigi; (iv) e sega ni tiko ena rua na bose veitaravi ni palimedi; se,e na sega ni tu ga e dua na lawa me taura na ivola ni vota ena sega ni bulabula ki na parliamentu; (iv) e lewa ni gaga mai na veivosaki e taucoko ena parliamentu; se,sa yali na nona dodonu me rejisitataki vaka dauveidigitaki ena dua na veidigitaki ni palimedi; (iv) sa sega ni tiko ena soqoni veitaravi ni palimedi; se,sa mudu na nona dodonu me rejisita me dua na dau veidigidigi ena dua na veidigidigi ki na palimedi; (iv) e sega ni tiko ena bose veitaravi ni palimedi; se,sega ni tiko vua na dodonu me rejisita me dua na daudigidigi ena dua na veidigidigi ki na palimedi; (iv) e sega ni tiko ena bose veitarataravi ni palimedi; se,,0.6334842,0.114662506,0.8109695,0.3567681,0.7213594,0.41441792,0.8423244,0.40216884,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|61(3)(c),constitution - eng.txt,ceases to have the right to be a registered voter in an election to parliament;,e sega vua na dodonu me volayaca me vakaitavi ena veidigidigi;,e la'ititi i le aia e avea ma se tagata fa'amaonia i se filifiliga i le fa'amasinugatupe;,sa mudu na nona dodonu me dauveidigidigi rejisita ena dua na veidigidigi ki na Bose Lawa;,sa mudu na nona dodonu me dua na dauveidigidigi rejisita ena dua na veidigidigi ki na palimedi;,sa sega ni tiko vua na dodonu me dua na daudigidigi rejisita ena dua na veidigidigi ki na palimedi;,,0.7253963,-0.17770192,0.75472075,0.26444378,0.80679256,0.22495958,0.7411226,0.2715992,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|8(12)(a),constitution - eng.txt,"every person has the right to executive or administrative action that is lawful, rational, proportionate, procedurally fair, and reasonably prompt;","na tamata taucoko e tu vei ira na dodonu mera qaravi vinaka vakalawa, me qaravi vakadodonu, vakatautauvata, ka me vakamuri vakavinaka na kena ivakarau, kei na kena lewai ena gauna totolo na vakatulewa mai vei ira na vakailesilesi ni matanitu kei na nodra vakatulewa na veiqaravi raraba vakalawa;","na tamata kece e tauya na dodonu me raica na i vakatutu ko ni i vakatulewa se i vakatokaluvaki e tautauvata, i tawa, i se dikeva, i veisau se i sikovi vakacakacaka, ka sa tu vakavinaka;","E dodonu vua na tamata yadua me taukena na cakacaka vakalesilesi se ni veiqaravi ni matanitu, ka dodonu me vakaivunau, ka vakasama matata, ka veidonui, ka dodonu na kena i vakarau, ka vakatotolo vakadodonu.","na tamata yadua e tu vua na dodonu me vakayacora e dua na ka vakalawa, vakasamataki, veiganiti, dodonu ena kena iwalewale, ka totolo sara;","na tamata yadua e tiko na dodonu ki na cakacaka vakaveiliutaki se veiliutaki e vakalawa, vakaibalebale, veiganiti, dodonu vakacakacaka, ka vakatotolo;",,0.80423486,0.15191545,0.7882551,0.23273939,0.9377115,0.152982,0.905367,0.101248,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|31,constitution - eng.txt,right to education,dodonu ni vuli,na i tau ni vakadidike,Dodonu ki na vuli,dodonu ni vuli,Dodonu ni vuli,,0.41265085,-0.013111138,0.9141878,0.25366566,1.0,1.0,0.9830737,0.98009086,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|38,constitution - eng.txt,right to health,dodonu ni tikobulabula,dodonu ki te bula,dodonu ni bula,dodonu ni bula,Dodonu ki na Bula,,0.82116973,0.3774535,0.9229275,0.66009504,0.9229275,0.66009504,0.76641154,0.19668896,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|8(2),constitution - eng.txt,"every citizen has the right to apply for and be issued a passport or similar travel document, in accordance with any condition prescribed by written law.","na tamata yadua e bulia tiko e dua na lawasau, se tabaka e dua na ivola e tiko kina na kaukauwa vakalawa e dodonu me solia e dua na gauna mera vakaitavi na lewenivanua ena kena buli kei na raicilesu na tikinilawa ni se bera ni tabaki. kaukauwa ni palimedi me baleta na veidinadinati kei na veimatanitu","na teitei kece e rawa ni talairawarawa me raukaca kei na i tomei ni wati ni causa se nodra toqoca na saini vakanamata, e like with ira na ilala e khua mai na i togu ni itukutuku.","Lewenivanua kece e dodonu vua me kerekere ka soli vua na basipote se ivola ni veitosoyaki tautauvata, me vaka na ivakarau sa lesi ena lawa volai.","na lewenivanua yadua e dodonu me kerea ka soli vua e dua na pasipote se ivola ni veilakoyaki vakaoqo, me salavata kei na dua na ituvaki e virikotori ena lawa volai.","Na lewenivanua yadua e tiko na dodonu me kerea ka soli vua e dua na pasipote se ivola ni veilakoyaki vakaoqo, me salavata kei na veika e virikotori ena lawa volai.",,0.89803046,0.033191223,0.8776307,0.11447533,0.92608815,0.17378606,0.9035213,0.19930272,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|8(3)(i),constitution - eng.txt,"the right to be free from hate speech, whether directed against individuals or groups; and",na kena yalani ena vakatabakidua ena kena gadrevi ena gauna ni tikoleqa vakamatanitu; kei na,"na i tiko me na kua ni o vakananuma na vosa veivakacacani, na vosa biu ki na tamata se na ivoli; qai","Na dodonu me galala mai na vosa ni veicati, se vakanamata tiko vei ira na tamata yadua se na iwasewase ni tamata.","na dodonu me galala mai na vosa ni veicati, se mani vakayacori vei ira na tamata yadua se ilawalawa; kei","na dodonu me galala mai na vosa ni veicati, se vagolei vei ira na tamata yadua se ilawalawa; kei na",,0.66844475,0.07997494,0.79486036,0.0469995,0.78237474,0.084414184,0.7371358,0.07597573,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|35,constitution - eng.txt,right to housing and sanitation,dodonu ni veivakavaletaki kei na tikosavasava,dodonu ki na nona i yau kei na sanitete,Dodonu ki na vakaitikotiko kei na veivakasavasavataki,dodonu ni vale kei na savasava .,Dodonu ki na veivakavaletaki kei na tiko savasava,,0.5665922,-0.0012480743,0.558605,0.30924946,0.9141718,0.38924098,0.6283603,0.46746567,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1
legal,en->fj,right,constitution|65(3)(i),constitution - eng.txt,a person who had the right to vote in the election concerned;,e dua e tu na nona dodonu ni digidigi ena veidigidigi;,e dua na tamata e tauya na i naki me vota ena veika me baleta na ivote ni i tukutuku.,E dua e a tiko vua na dodonu ni voti ena veidigidigi e baleta.,e dua na tamata e tu vua na dodonu me veidigidigi ena veidigidigi e baleta;,e dua na tamata e tu vua na dodonu me digidigi ena veidigidigi e tukuni;,,0.46522504,0.12881865,0.5298335,0.47272637,0.75808316,0.47857437,0.9132127,0.62368226,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
legal,en->fj,right,constitution|26,constitution - eng.txt,right to equality and freedom from discrimination,dodonu ni tamata me qaravi vakatautauvata ena mata ni lawa kei na galala mai na veivakaduiduitaki,siga ki na veivukivuki kei na taucoko mai na veivakacacani,Dodonu ki na veidraki vata kei na galala mai na veivakaduiduitaki.,dodonu ni tautauvata kei na galala mai na veivakaduiduitaki .,dodonu ni veivakatautauvatataki kei na galala mai na veivakaduiduitaki,,0.83976895,0.0736943,0.8853973,0.30854842,0.8404522,0.53170085,0.8551056,0.5233571,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
